 cpt#    psproj#  energy       directional cosines x,y,z
                  (eV)
   2       24713  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24714  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24715  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24716  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24717  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24718  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24719  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24720  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24721  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24722  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24723  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24724  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24725  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24726  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24727  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24728  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24729  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24730  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24731  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24732  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24733  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24734  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24735  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24736  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24737  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24738  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24739  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24740  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24741  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24742  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24743  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24744  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24745  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24746  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24747  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24748  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24749  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24750  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24751  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24752  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24753  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24754  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24755  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24756  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24757  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24758  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24759  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24760  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24761  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24762  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24763  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24764  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24765  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24766  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24767  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24768  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24769  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24770  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24771  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24772  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24773  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24774  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24775  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24776  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24777  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24778  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24779  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24780  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24781  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24782  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24783  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24784  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24785  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24786  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24787  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24788  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24789  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24790  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24791  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24792  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24793  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24794  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24795  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24796  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24797  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24798  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24799  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24800  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24801  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24802  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24803  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24804  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24805  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24806  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24807  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24808  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24809  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24810  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24811  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24812  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24813  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24814  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24815  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24816  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24817  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24818  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24819  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24820  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24821  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24822  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24823  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24824  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24825  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24826  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24827  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24828  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24829  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24830  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24831  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24832  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24833  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24834  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24835  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24836  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24837  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24838  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24839  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24840  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24841  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24842  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24843  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24844  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24845  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24846  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24847  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24848  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24849  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24850  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24851  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24852  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24853  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24854  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24855  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24856  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24857  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24858  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24859  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24860  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24861  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24862  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24863  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24864  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24865  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24866  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24867  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24868  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24869  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24870  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24871  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24872  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24873  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24874  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24875  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24876  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24877  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24878  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24879  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24880  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24881  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24882  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24883  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24884  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24885  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24886  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24887  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24888  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24889  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24890  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24891  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24892  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24893  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24894  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24895  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24896  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24897  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24898  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24899  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24900  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24901  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24902  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24903  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24904  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24905  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24906  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24907  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24908  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24909  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24910  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24911  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24912  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24913  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24914  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24915  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24916  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24917  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24918  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24919  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24920  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24921  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24922  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24923  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24924  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24925  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24926  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24927  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24928  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24929  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24930  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24931  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24932  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24933  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24934  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24935  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24936  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24937  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24938  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24939  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24940  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24941  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24942  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24943  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24944  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24945  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24946  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24947  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24948  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24949  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24950  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24951  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24952  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24953  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24954  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24955  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24956  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24957  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24958  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24959  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   1       24960  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24961  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24962  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24963  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24964  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
   2       24965  0.5000E+03   0.49999994E+00 -0.86602539E+00 -0.10000000E-11
